Contract Address,Balance (OP),Contract Type
0x43667563725040fEBE9BF5164a38B7258105a210,2.085037597498636,Other
0x19232a84442b25892906e24dFf91fDe494E2FA3a,5334.538625364491,Other
0xb686a21394316B594433F3454BB60f356164D4a9,2.0,Gnosis Safe Proxy
0xD9B7a7B4663fB86219de516352D0915ADBf70372,2.0,Other
0x9150740BbBe9af436B4291F229eecB83f2dc73B5,7.0395507309569005,ERC20 Token
0x774B17100368B8B40f76b5cB7d60ef35188892Dc,30.63992386814636,ERC20 Token
0xBE292c9Ceb9694D46cC40ae68a045C3FFb01d82A,8.507704729,Other
0x5248BE8B6C9b7257695275eBD7c3918326151ae6,22220.512718107555,Gnosis Safe Proxy
0x567a90d4D7aeCBa374d1Bc87Ffe4c2eB79900751,173.61589666176297,Other
0x2666b259DA9a58880095618bB9c5108Fb9D073Dd,4.551613725,Other
0xbe3EDf1B40642787B6c9B26f5f64d7C82f080258,2.216752269,Other
0x000Dc2d4F42df1d515b173d47604080953f38076,22.560063138985516,Other
0x988eC9A9A7B1ecbB772101f734E857EBd09A5cea,59.6,Vault Contract
0x4CcfC47F4631B6e9a24A0BD18391E9De29B75381,40000.0,Other
0x515B4Ff55078066BA8B025a1e974215084FE86d5,5.549344375431332,Other
0xCeAD4e59f110a0b333406c9aE59f280680BA38CC,49.66256579654847,ERC20 Token
0x65aa612E80d7686F9f3eEDE71912238CeEcDf0c6,3500000.0,Gnosis Safe Proxy
0xf099FA1Bd92f8AAF4886e8927D7bd3c15bA0BbFd,69.78116803012617,Other
0x2743C14F83E78Ab9820781d97fD29188457240f7,3.74788,Other
0xd5610387B3c148C95be8024c3C1e350dfFaAEA9B,1.12375,Other
0xab0BB81d4C98AD2e79C341DA931937f2d349c355,26.4,Vault Contract
0x0889D928cF4E6841d6A55822B521524096b34320,345.78112112758345,Other
0x46FC9dF64C7A5010F9AbD222aff1517223A36b71,5.4997,Other
0xd240f76C57fB18196A864B8b06E9b168C98c4524,2.0,ERC20 Token
0x513125589F59F380CcDC02Bd2D07b5647f751753,5.91670032,Other
0x4F7ae85255fF6fcE5c28503e9AA97Da9Ded19F9F,6.0,Other
0x7eD9084cBACbE1708c7f3A1b25D0DF4430800a1A,93.64192704376707,Other
0x3b90b7309DDbABD34025259bAc7367ba341036ea,435.0,Vault Contract
0xde7b49DC3bEC2243D429cD83f8dBbd537AcC23A0,1882.8,Vault Contract
0x5c3aa894BDB87ab10cD9167C56308DC0B7780D8F,6.96,Other
0xb7a1D941D25B9Fc8334dB89E38121FE8464bdB2B,10.0,Gnosis Safe Proxy
0x4645e0952678E9566FB529D9313f5730E4e1C412,11158.269865363645,ERC20 Token
0x7266b2e432cC51AE88560cC8eEC12aE990d9f5A0,1.195322848,Other
0xe7cD8766C6E8A0606c94269574112D4AAAF4D133,2.943406650993217,ERC20 Token
0x29601Ff4149E4a1Aac1E06D8451A2Cc329548D99,130.0,Vault Contract
0xE1B544Db156616A1334460980965694ceAC5f22f,756.0,Other
0x2ba52Ce974F5C7474E49842f772D6cBe65f0B4ff,5013.1555,Gnosis Safe Proxy
0xf91551931baB1Bb0c078949Fb751B62c12656a52,1.725111482,Other
0xcb4D8f2d5184af7c38eb9C105C15962Af3DfcDA5,6.45689184,Gnosis Safe Proxy
0x30595D3278b878E6fe18c32Cd4626872EBbd37bE,1190.267702142779,Other
0xa7Daf21e6C8354164BE821f898D14b403938Ac87,1542.8669109232726,Gnosis Safe Proxy
0x6f00BF4993Fd0D5295db57CEC5339744B27FEaa0,2.3720169205540875,Other
0x12366b937b14dAC5d591a19058c21c2AD9DBA664,1.633986928104575,Gnosis Safe Proxy
0x6187Fd9fDb286DF8437B27F93Ca3fD641442F1d8,3.0,Other
0xc37e1Fb3D127d6194fC2F5fE18Ec871C7366Df63,7767.765259038835,Vault Contract
0x36a622f2613EcBc33002C5E4CdAcd55861F68395,250000.0,Gnosis Safe Proxy
0xa7dA7691e28B2e3FF226288cFc0CB91F6DBD0F9A,2.59793729,Other
0x9A131CBE26d0D5Abd5c3013511509cCF3B4507C8,2.0,Vault Contract
0x5356E9680af430A1779442b6D2b23A8b0D3FEd54,1.91,Other
0x5293953F01242a69448a4B3bD1824fd8a3580548,1.08,Other
0xDAe22509e431f677A514Ae912F40cFDA47daa223,1.6,Other
0x1D292E4b36cE69C38DA90787EC2e31390ade145E,54.1994256,Gnosis Safe Proxy
0x4c09Df1e4aA94Be9Fa0bf76fc61589534e5a279c,2.687608618142122,Other
0x9b5bC122412598487eE96E831787e899BAf535D8,12.88,Other
0xb250eE393725E0A8815CFe4116A64A71948c27f3,5.0,Other
0x9a09F0a94026874619a9E0c09410933F34cC26dC,256.0,Vault Contract
0xFCfFAfFc0aa983996fCBCA81ee43618aC590408f,3.943768996960486,Gnosis Safe Proxy
0xF168cCB64B5D737602B048c09B227e1554592977,32.546,Other
0xd96b14a0B9Ed57C6bF472da80F2158d87cbc23D2,1.20111944,Gnosis Safe Proxy
0x46Bec1cB3Ee5CA293aF1aE35074BAe5F23500b64,6.01397389,Gnosis Safe Proxy
0x24a8e5C13a296DEAe51553dE0fAdD7E0d6864144,1.55,Other
0x0D58d3F30669e55649F816F39754DEC5d39FE815,352.9,Vault Contract
0xeF759850e867DaDcc48f724B408d8855f67A233E,41.4,Vault Contract
0x6c7Fd4321183b542E81Bcc7dE4DfB88F9DBca29F,179.15764435,Other
0x7e53EA2cD67D9A177b84cB37C4aAAD60005E661b,11476.335824754258,Gnosis Safe Proxy
0x8719aA42391bC5E70a4555f08Ee0a392fB00Bb7B,10.225871710000002,Other
0x297Da872751246D273A19E4D7DF45db76913CD1D,2.1,Gnosis Safe Proxy
0x6A62869D22290cD5E42999743aDCC7fd246Ca66b,43.8,Vault Contract
0x786C1C0808b1f1240f192587247348a7e5592f16,3.9956,Other
0x35515a5B7D7d4ba843A1E288F4E6cd3C69C37cc3,1.24152,Gnosis Safe Proxy
0x1dd787303f0eD7a42A85043806eC205C43667aFa,8.447273435702346,Other
0x0dBCc624B243Ec1889C77A0C45477088e6A69b60,2.23,Gnosis Safe Proxy
0x0b6A5aC46A2bC542aB45633E3277BF5437a76eE3,974.182,Gnosis Safe Proxy
0xDb5A03cAC2437aa73392Bffe133102B02c55134a,91.2,Vault Contract
0xc43be855E114C7a3b63e5b2Ad55eAdaa6433a9C1,8790.06,Other
0xc5A5343545bDD995C316852007fE147c95cf8908,3.2,Other
0x808e9CB30868f66fb9b6C97cCf93528E0Db19Dd1,10.0,Gnosis Safe Proxy
0x51A7389812e0fC6d46b0800baA3cbE9a296C0e92,594277.0,Other
0x8B47B8171E3B930E099AE429e7388E7Ee7D2297e,3.6194133766396663,Gnosis Safe Proxy
0x6A5db1CC6E55b75B4278c9225DD9b4D34E1fDCb3,10.0,Other
0xc0a673720e920A52e0705b109d42DEE103F805bE,13.237,Other
0xeF4fB24aD0916217251F553c0596F8Edc630EB66,567.8580653200403,Other
0x730a54813dd2E3D713DdB9Cb8EcF9073f3f88cEF,5.0,Other
0x20691Db86A3576E2E992c700eC8B0FDD1e88283e,4.053506282934738,Gnosis Safe Proxy
0xe5e24ffE08b892239bD790b7ED30363697B0dD02,57.2,Other
0x8f6Ad2c398ceDb17C1bFec5A20a5Df7E47722BCd,5.0,Other
0x9c78ECCa24d1b3c5F32b6dA4A9D71bcEa39A515f,420.8477631216665,Other
0xD1cD68EA2BAa150fd831ED0D64B2A04DE74D5cDF,15.539734837459545,Other
0x218F82A67a4b8AA0f698DfBB9E73bd050fbAeEf1,1.134027585,Other
0x7eBa737Efb82fE3d7607Db455dCb9986C120D138,169.1,Vault Contract
0x70D0E9D84c7422b8dD2269D08e78328dd8Dc99c5,6.2,Gnosis Safe Proxy
0x2f714E41241a2f08dB66cdd87a29964521A2Af7f,2.75,Gnosis Safe Proxy
0x11D9F6125D5c5048a3258D19b82ea30EaEc44951,96.5,Other
0xA45bFbc1cd9de4069936caeA661d2db67504cFd6,20.557,Other
0x257f167340411bD67c345139E8C4cb97b2d0e57C,264.9,Vault Contract
0xD487190d2C7d1042C373e5d1A71490923Ae8A139,3.54609485,Gnosis Safe Proxy
0xC1742e748A050eEd2CD8dEd52901C28C2488D3cd,321534.69,Other
0x2c690E12f9622B047b32D12D5326d90b9130C35a,11.64414425435989,ERC20 Token
0x44bb7237df325Dbd01801862EdDDDD0D5aEAD34f,507.614213888,Other
0x24db24aBc762a6EF8a5c5B770Ca62684E13b1b9c,259221.7525506589,Gnosis Safe Proxy
0xA308c055B351b0021b1e9E3ba91E4Ee2D118DA14,757.0,Vault Contract
0x7d6C51555Fd86928552039fc90bc80743ee5Fb35,1.49682,Other
0x129eef43af8DcAd36d5B623F63f378204B55Fd5d,1.4445,Other
0xd57F7aD2956115DA65aFfBc3111A52cfE66106a6,2.44,Other
0x1219Bfa3A499548507b4917E33F17439b67A2177,519004.0,Gnosis Safe Proxy
0xf3b3a854EBBe36a97522d957265e2e2fbEf50B9a,275.0,Other
0xC371b91D59e85FBE111A56bFAD2D56926F0f8754,303.5,Other
0xcc78D8995D1AFaf08d33cF55bc6efa80D9B77782,40000.0,Gnosis Safe Proxy
0x033155313a80878F59612A3f90Eb6Cd5AAF2e39c,82.5,Other
0x5b38de1bfC227729D03eb7410bD7f672ce8E1AF3,32.1,Vault Contract
0x9F6B09Fc2EA2ef9F4454Ac6875829a7A89c9Cd92,118573.59704858207,Other
0xaeAaCDC4CFC22AbcE1dcEe53A1099ECe997B1804,1077.74409,Gnosis Safe Proxy
0xB40BAA66E7FB1DD3Dcf6Cf2B212926020817DaE9,49999.99999999999,Gnosis Safe Proxy
0xEc17ff564Ae48dE7d157dA2691B41fdB89f3cD16,9.502007499556663,Other
0x950FdBEE03900487Ebc3aC54daf4C988E7C02678,19.890890863200593,ERC20 Token
0x3b1eFd57047Ff574Fa1f1B401ea3DaeF63DDE4B0,15.333458107393529,Gnosis Safe Proxy
0xf882DEFD9d5d988D05C6bCa9061Fc6F817f491c0,3179.956991921023,Other
0x150bd0816690a514a853830DD173ebfF46Aa8002,1.920783614521411,ERC20 Token
0xbA13CDFB9e31703009A8065F679786c7e14ef4AE,854.0,Vault Contract
0x579B5EDceF58c4535589C2Eab0Fb90117e372332,4.455360222724497,Other
0x4E9162ba0d5F0ad570ad79C24F071d6C1D4FC832,1.5966278084788836,Gnosis Safe Proxy
0x13a176030c8f06cC53A0A10CA3c07313f03E3740,2.6296847055000003,Other
0x9d95cC0921D952bD36Dac3644971D2a8470C1D77,11.783385565190308,Other
0x34949AE7f84E09ECeC3feF43E3DC9b45807b3E1E,51.6,Vault Contract
0x7DC5689e9572F77CB825456A72aE1108ECB8e94C,1.2990091122,Other
0x10f1FfA3bAE16aFA072D7b7dfDF1025bA5549983,38000.00000000001,Gnosis Safe Proxy
0x1427110Ac52ceAeF147c495c8659e1b54D13B974,1.91,Gnosis Safe Proxy
0xBE3109718E6A8675c7F459dd5F8B26A8e2180b50,11.4,Other
0x721331b21E1CebF352282D84044b9970D1da1D02,98.0,Vault Contract
0x79F1af622FE2C636a2d946F03A62D1DfC8cA6de4,480.81435009349417,ERC20 Token
0xFB4AD425Db4d19c388970978688b5E873D8Ac892,254.884,Gnosis Safe Proxy
0x1FD06C720c18935Fd58327a8FEf9859445E2d40D,17780.492517000108,Gnosis Safe Proxy
0x5721C763b3C74aA8eE5a24Ee4b19aDb1d9c9C7fd,13202.0,Vault Contract
0xEEd67bBE6a4509f8d46F0F2FF28355D51a536519,2.87961738,Gnosis Safe Proxy
0x1571690C8688a2dCC304aF22F983177554a25519,25.0,Other
0x5e2b49c68f1fD68AF1354c377eaceC2f05632D3F,373.5738055393,Other
0x72190BE6bc6fB0a3d185300050ff5F501Bdd0cC0,5000.0,Gnosis Safe Proxy
0x9b9De61192201e976cF2dA26Fda1602b57469Ce8,1.8157815085077393,Gnosis Safe Proxy
0xBC86b03Af4F3087a79B404E924f2E71a00821C47,3.1,Other
0x1AAAbfbD8DB92eE5EE3D8F9ff6FD8459fCfE0dD7,1.5,Other
0x13DEbC7a8ef08a97531d0F9a7eaBF2B0271c5054,9000.0,Gnosis Safe Proxy
0xB611A75961983a89Cf4C3884DBCD3e5E9d3275A7,1.144,Vault Contract
0xF56F4C075ED3BE5885F727c1e5231D051c249A62,659.0,Vault Contract
0xe1B742f9c2764D24E4C26207B1aD584f904411F3,25.002823413003078,Other
0x0193e65b5D94aEC601b54f68d9D1581Fc686D08F,422.9486081132656,Other
0x2b7fce8B51260a945fE785484785Fce789a01c83,3.600570634876577,ERC20 Token
0x3b17696b4588E349b4BeD6722B96FF49b43157c5,3338.361,Gnosis Safe Proxy
0x3B07d7d1d28acEB771031ccF27396fE89649D397,2250.0,Gnosis Safe Proxy
0x5eacA76E4500a307115AF48913BED43b4448827e,4.965215620266094,Other
0x688b85630c557E72B1AEBaCF41e69502C800B5f4,10.013717790000001,Gnosis Safe Proxy
0x810916805a3Ca134A30B45dAc27D5109FdC253D6,1.32,Other
0x3840D1d193E9baD2D1363F6f296af3f4e168E59d,9.192091154838158,ERC20 Token
0x2090510525BaD01Dcb92a91913b046bcc294170C,1.0968204668079364,Other
0xeb90D22928646F40eda1aa02eF8605a97e039Ddb,100.0,Other
0xdAc8Ccf5E7Bf060eEad47Cdf5f64E200eE1a11e7,24.88021729192907,Other
0x036033A873719CE05b3CDf7227011d6BA92f560C,33.74,Other
0xC950f76835DDef97144061eEA5Ab69fED1C83dBf,1260.0,Vault Contract
0x390F2B7b7a309391659aE903d4aAa413b67D578C,20.0,Other
0x74fEa3FB0eD030e9228026E7F413D66186d3D107,333853.42348509614,Gnosis Safe Proxy
0x2fd44b0903fBBC7e481f790A05C665989F0be47A,2.214025017,Other
0x4ee0341f3b6E54A67e071d23906a774A4E6bAbB3,34.867259217293096,ERC20 Token
0xf8958AfFc8aE6FbFe4B9ac7d88F261d43Dd8126f,5.20505781,Other
0xc73b8E9E9D13800473c7c142635D1CB2DEe4F1BA,3.338461705,Other
0x53a1F0E1217a0D9385d81AB3CecedF977998763b,2.824153049333082,Other
0xA81712EfCbbb184c4743A966d6D4648519fDF0f2,4897.999999999999,Gnosis Safe Proxy
0x4b65e9869499A320794773Cd563aBb9bE4Da3086,33.16510341,Gnosis Safe Proxy
0x9E18CA8C3178ad6B84fcd6F28cfa68c0746E9357,1.0410117036668385,Other
0x1C8f3D9Fc486e07e3c06e91a18825a344CeeFc54,16289.289290652987,Other
0x4E2034AE67374cE7554D5ded6554B578e6bC719D,1.100240776,Other
0xB533c12fB4e7b53b5524EAb9b47d93fF6C7A456F,333814.8344174865,Other
0xbBc7F1cca5Ec0f8F4A62Cd40ebF866EAAAE350E4,1.15822836,Other
0x1adb5476814Fe5D505c375F7c6309678902eb5A5,7.56,Other
0x16468aa3d0EF13D5f3dC0B958DFbE2908a1299b8,31.990610787256557,ERC20 Token
0x6413E77eCbbc97832bDFE77F3d3A1231e1FE3fa4,47.0,Other
0x0aa03b2994A2780ec61aDBA80dA33CEe74befDb7,112.41586894956663,ERC20 Token
0x6f70d87634539035Dc0785F43Cc35E724fA00bB6,4.99408958392522,Other
0xC545f38bC05bc689be3d2c3aE7d01ccE1ddb20F4,1.173,Other
0xD3F114F02502b2e40184682d2E7714867053c6D0,98.5458,Other
0x664dD6937ED3d87728A9b1F9F4D6e83F59980bf4,1452.8,Vault Contract
0xd8F099189F6b255a7Ae21AebB302c53Fe39ff80c,150000.0,Gnosis Safe Proxy
0x8406d59f3638D7daC9cCCf469CAc16BDd9629C27,7009.14709051201,Other
0xc70B35755867D7cb293a5277fe73d68786D95074,405532.84,Other
0xd228A0054246577d9c6F978d11Ab9405AE566c5D,57044.84673976007,Gnosis Safe Proxy
0x69A911e34142f3887e5ecb327f98eEFC136A8399,1.1217023921878846,ERC20 Token
0x70b9D3f65E0011cEEE35d12BaA045773a6a3C7aa,210.2507258616649,ERC20 Token
0xdA0B56d51216C04F8c8e2b48067fb96A361F2CFE,3.42,Other
0x13C65A23E7DACC0D05E017B728803f74A2Fcb0D0,1.0888105619060826,Other
0x2E36c1ad52a87b0075c612ac136F3F95D5a36Fd3,2.01,Other
0xd2E351099971bFDBb484d000549776FAE7e1F889,10956.415682151171,Gnosis Safe Proxy
0x9D8B395aa6b403C4dA0Fb49795E194C183743eD3,1.82,Other
0xb2C4265F8ec04863DFAf191dA9934297ae8Fe4cD,1.24420535,Gnosis Safe Proxy
0x73566F1A37bC5549C079633c0aFa0c5e966366c9,8.636765172627687,Gnosis Safe Proxy
0x8df9eD51Fbd07351363e8320712f04DE5CE79fBc,49.1,Vault Contract
0x6B89F576907Cfec2174117D6A31808ce5457C6D4,10.0,Other
0x5DC1a8Fa98508e342FA8CFf0c49ab57138d53337,1155.285367679854,ERC20 Token
0xBda45a58BAC8B327d02798a9184A850CEEd9a477,159.34365632486032,ERC20 Token
0xF786F1c01AdeA7C333A3D6a1d0Ae42b505F79d39,2.379,Other
0x9643f8d57b8992B5f0b9a8A5f0e19B4c74b41CA9,92218.21587779,Other
0xE0aeb856578A7458E64daB20eF6c47D95de9D5b9,1.2945966519219645,Other
0xF27B7d0eb4283De3404cf04b37BBBC04D40b203d,10.86698077,Other
0x117032f434adDE3895f6cD6134ef6272bA008795,6.886923878,Other
0x5eE005429822d8864536adf24972b9B12b2D1065,6.755084340323739,Other
0xF41dEFf41016216346270e302DC0a5Dd4913DAdA,3.0,Gnosis Safe Proxy
0x3F9AF7cAc498BfC2510aF23C2F2B95788E90A52B,13.3125,Other
0x769f07897f8B607991f72ea08eA03e0D5377deac,58.548795852745485,ERC20 Token
0xeb2202B5646c237e93057bE912a3Cc4f4FDa290e,165.24100884669855,Other
0x787A828969391Ce4BCCd7FDc8a0743f9Cc9470f5,8340.489571750244,ERC20 Token
0x3dcCd64DF0B19a9ED8355d64bA5A1BCF6114271e,1.105,Other
0x603Cc0661eA07640AF7747D56a8261844e85066F,666.7528471408017,Other
0x645E66B8480400d81CF8833AEBA569cADFfE9b0D,3.50650973,Gnosis Safe Proxy
0x6861d296DBf2E2cEcc0675FAAa9bb23DE4c5fA2C,38.01919064627752,Other
0xd5eFd26069863dC682BD065F7a3589fD0A93227E,2.013,Other
0x391deD98777500B7C2a39c0Ece7bEE36C0Bf33Da,16.4365,Other
0x7050c3A54387017895a547643216c206b8d32F5F,7.0,Other
0xFd8B5C8b110e947667be5A5b9533f6c1d606Ce94,1.26,Other
0x8406D408f79785Aa11C65a8EfC1423259BcbE68F,1.96471522,Other
0x239E29A73E6AE324E9b4C97BE62fA3b6C3090476,2.0,Gnosis Safe Proxy
0xd8061CB9288B39801Cae9493eD03c05A9DcDe132,89.9,Vault Contract
0xa6e8772af29b29B9202a073f8E36f447689BEef6,4300.0733822729735,Gnosis Safe Proxy
0xb7b9eb9daac8a306de8B765a73c9801249C3Bd05,4.56502607,Gnosis Safe Proxy
0x62d221a16a9aCEf93d4f906de51Bd7Ad957DDC4d,23.82059683466331,Other
0x0f9355939064C597f6d70E09228dc3Aa3E54A11f,203.1,Vault Contract
0x6f167cF46189a1b5C3D9323A1034dB8b9F1Af9FE,20000.0,Gnosis Safe Proxy
0x65d0d2408cCC6967630f02D7dbeB44fF37a042F8,214.50726,Gnosis Safe Proxy
0x9F99e087F531bD8BF74e414813Ab73744f0A43ad,36.00985,Gnosis Safe Proxy
0x549d0DeaAfFCd12B3F50B82ee488a706F6B603Cc,1.9616568301980295,Other
0x67421e82E0157a3CA9508Ee92F6417A93BBf59CB,19268.31,Gnosis Safe Proxy
0xda4B499756BB46E572D0FDC5638e44CEDbF018d5,1.983299845,Other
0x81533Ce4819cE667A9A494c8AF4438634e759B8a,2.27,Other
0xd3C3b46DDcCf3b7a10d2E891809b874b5Da3F780,1.04667147697562,Other
0x9BF25Fa192F87CF6cd4E7415c5076234A84f5594,30.7,Vault Contract
0x02b62ca9b04fACE50e875944D93B175b0e40114d,1.2,Gnosis Safe Proxy
0x94fB871d0d16D42b644Cc4970ACA2a676d10A833,147.41347749068575,ERC20 Token
0xDb0a36f1D912Da26B111146Fe6A77291850dfbB8,3262.671215753424,Gnosis Safe Proxy
0xf64796B3214B1fc0cE7Ff4C6d3a2f4C75998D638,62.0,Other
0xdc37A52d3cA881BeA04D065a1a325c03215cBF99,4.828715421246995,Other
0x34083ef79858C22B6079766f481E7497E620401B,1.524,Other
0x0A2264BF76Fb9Cbd9d8b0A46d766680F01A85559,1350.01,Gnosis Safe Proxy
0x1E986588de96E05013563eA9FD7b98EC560bD760,6.636729429518906,Other
0x1B0B1aD3e6a2fb69C48c2913fea012Bc38F0a2e9,1273.2558139534883,Other
0x7dc5227E52B96f37C9a72E93bc53DDdc004efb56,253.8,Vault Contract
0xEd4094417BACb74d40C99312B18dfe8b3Abf1E68,3.48672814,Other
0xf2238d7846C28D3aE73744511fFfb04F5071d46F,2.3816749000244823,Other
0x15636fC4ef1352d1d50449979B6F79944b5a990f,4.434525431,Other
0x07ffde14CeAade84164FD8fea876Aebdcb079362,2499.124417759664,ERC20 Token
0xC988107688b750dee6237B85A3ca49ba0a65DaB0,713886.2583450986,Gnosis Safe Proxy
0x94F4598F486e662C116fC6b7598Dd0558f28f0E9,36.0,Vault Contract
0x0d5C32eF4aaA93937bf0514Fa601a0cD60bd0E87,3.7976878900999997,Other
0x4671461d47072b6c091A55a1c32BA925f36e6BCA,2.02104,Gnosis Safe Proxy
0x3a1f64D82cAaDf3de94ec5AD770BeF64F7151e71,1.00815,Other
0xa21C24c2C8E08BB09147a08933e608A63F8cDAe5,5.0,Gnosis Safe Proxy
0xDA98E54e7be527B9AD5D562F427DdC79341D91eb,9487.0,Gnosis Safe Proxy
0x515Ece166A27faEb3b257403834332D576065e08,2.5846589672693456,Other
0x2D0542E8CB69aC64962255fe381E596a4Cc6D8a2,5.755696,Gnosis Safe Proxy
0x8466369e6D7e163Ca1a6F9f6D58F74C4dd29ba90,44.5,Vault Contract
0x023752A1819f392B94C1d13Da137d055e0970DE3,25.051915817950356,Gnosis Safe Proxy
0x292Bba29fcfB1821C6fB045bE2d727A7B7D32656,3.0,Other
0xE5Dfe624D5077Ae22Ed3c114A161c3D8B9630376,160011.11660890255,Other
0x640f88e1174Fd37B80F916bf0df542e806c7e6Ff,8808.744092972187,Other
0x38f79beFfC211c6c439b0A3d10A0A673EE63AFb4,6150.23896531654,ERC20 Token
0x433c1CdE746D985f7dcc86719f12978681de3893,2.3346061890179493,Other
0xF1A91B8E7e1099a250fF6f5063afcC43503Fe7a2,20.91,Gnosis Safe Proxy
0xC212cA5f5ef353d0A523e7c185425BF73b8f2402,2.43567125,Gnosis Safe Proxy
0xc0BFE0421E1C30771816BE23eEC9eA36B580752A,247.0,Vault Contract
0xA2f667E2EC92d679847d39bE94269b95645613ec,10.0,Other
0xB2EE352CA65AE38796A57eDf46Ee89Df8E421b15,49.243358830691015,Other
0x6d57Af1960afF52D9684259458cb541c9d98B406,36.0,Vault Contract
0x507E6C369ba026441Dfc7933AC5F7d89b510d93c,271.19947212931197,Other
0xfaCDa0fdcc0AB3fb65a7FD51B229CE786151f2BB,5365.130411064633,Other
0xA9a12B4b761e7EE02a2a7EE1b85eb903470D5C48,1126.6,Vault Contract
0xbe0006817B7Fd9d22Ca946846D456405125FFBF2,11.659070522753526,Other
0x67E59A450822af2cbf7AeF45691D30f181a2B731,4068.9999999999995,Other
0x6b7881a8E60BaAF50E722fd193c49122D076c337,3.75,Gnosis Safe Proxy
0xe6707BeB6cC1A7c78650a35302Da694183062fb8,1.2,Other
0xdBa30416231b0e9A639B9c76e4cC7958F6316717,113.6,Vault Contract
0x5ee770D594d2b5726013739787ef1904A5491740,17.60128733210262,Other
0xa66651dBe0ED1D28675ba0A92FBb65E29233FF3A,2.1284632356027324,Other
0xba37Ef3a3611a5Ca17a9be24beA51C11471da6ed,4.2,Other
0x043f9687842771b3dF8852c1E9801DCAeED3f6bc,60985.00000000001,Gnosis Safe Proxy
0x27a70b7e05962fdDa4F13834be7b65466ECB7458,6.965582802389999,Other
0x1aA967D0D80d91DE1eD7B603D7bBE39A00a90dFf,549.0,Gnosis Safe Proxy
0x8d01A16ce2499Ee243140AB01b76417b0a4faf83,353.0,Vault Contract
0xCB8883D1D8c560003489Df43B30612AAbB8013bb,578.4033574388055,ERC20 Token
0x678Be590b82C3C192BF9D7F9E27A92F5335Cdf1f,70.0,Other
0x24f4d29dfa81EEB6B22F94a962b87DfA769D2492,114.92220606118023,Other
0xd1Efb99f4F74B777d53BB386e8103D56F59B96c4,3.85,Gnosis Safe Proxy
0xD93329E725E5b6dd92B3eD4af825cF43F0bfC295,332.55568165772604,ERC20 Token
0x1878325Ca1A0EA925a0dAC3115F1Ecb54D6Dc3Ae,82612.0,Other
0xC224bf25Dcc99236F00843c7D8C4194abE8AA94a,18658.549631730733,Gnosis Safe Proxy
0x1ba31fCa27D44Ac1924E69c056288f9b9BE2e7E8,195.2756,Other
0xbbB1487A31Ad3e33650242f2e656DDe1610A5c19,7.5,Gnosis Safe Proxy
0xa20158511C846ce866fAc29DbA8539cf4e5F7a10,1.5219382,Gnosis Safe Proxy
0x935F05BAEaF3A8fF465F518150e4e7De87a2a3CE,235.0,Vault Contract
0xAaff2fdb82BFfa3628842354A4347FC570c10699,16.0,Other
0x903F03Ba6d6A7E1165fc10f899c058dAF98D959D,170.0,Vault Contract
0x7EBd879232aE2da55E6c9Ca58323ac1cf97bf9A5,4.348713414685213,Gnosis Safe Proxy
0xeF6f17ddbA1Ffad0fF61040096fe1E34a0B37474,4.05712879,Gnosis Safe Proxy
0x22e7e8dBbBf066794b1c368F2d18973f5fB6F66c,60000.0,Gnosis Safe Proxy
0xcA1c3195D2aaCFc81Ba71EfDaB963325CFf78659,33.8,Vault Contract
0x91c71FC293Da13D859044923b980ee7f59428331,918.2000430549341,Other
0xb99135FBD90e5B3C0dc284C15285B83C216C6570,99.75,Other
0xb1401E3cd3bB389dc106A6644b905026747D331E,1.3,Other
0x8d8B52e9354E2595425D00644178E2bA2257f42a,1.6290791072653479,Other
0x5F8a10f0adF171EaD753b3e9ac66D4ed86825C29,5.0729867421355275,Other
0xC1d438cE15799692e2A9234824Bba39368A618C2,2.572393563165222,Gnosis Safe Proxy
0x41BCa7DC5B56658D42097aD9A4154f3B190fc00e,30.5,Other
0xc1E19805960B2d39F8c4C6034a040C759B3D0d0D,459.0,Vault Contract
0xd677Ea107955C7a4935a147a9a4674b8CD39B197,1.8,Gnosis Safe Proxy
0x34040e61f89d12Fd23c1bB070C51Db0bD486D669,6.306,Gnosis Safe Proxy
0x998A13095F0B1e3b973C153221E4C016Aea1c1D5,5.119830023227758,Other
0x12157dCAd75E8Ab5eFd099f317a3454ad922B36f,3.6,Other
0x0fF1076a0Fcb460dFB11512a6AC7b7B339c6891c,6.012843432208126,Other
0x6C997b89C37CB660237742cabf442e17e3F9A23f,3.2543474015547704,ERC20 Token
0x88d0c1dDA6d6A32C173AF21a8FD0eb748f8D964f,7089.0,Other
0xA925CB537584f2407984C8F903D20BF7A32A2076,3.764899795537567,ERC20 Token
0xda04c025F4d8Ac555Fdb3497B197D28FCEcf4d41,437.499895685,Gnosis Safe Proxy
0x47dc0150d74D30118532A436846bd36c3390abC3,24.56358825147263,Other
0xA8f868bB06989Cf252E52c6d56e1AFf0C3fe50dc,8.0,Other
0xB7BF5A9A38ca648D658c0051c48Eebbedf0bc136,2.235,Gnosis Safe Proxy
0x0C1d10474c0d11a9111f38270C6eF3d9cfb21c95,2.0,Other
0x0c908b5fcDDF07C821294652F67B19113C2C669e,11.5938767448,Other
0x359b18e7f7D5EA55e5C70029FB54137776439d9C,30000.0,Gnosis Safe Proxy
0x908031F4a028843C87F65554F3a19446Ae7DC4a8,2.44,Other
